username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019/10/14 14:15;183;109;"La #prensa fue blanco de ataques durante 11 días de protesta. #Fundamedios levantó el último balance de agresiones a los periodistas y medios ecuatorianos hasta el 14 de octubre. Conozca cuántos trabajadores de prensa fueron agredidos mientras cubrían el #ParoNacionalEcuador pic.twitter.com/kZHVNGjwnh";;;#prensa #Fundamedios #ParoNacionalEcuador;"1183823608952623105";https://twitter.com/FUNDAMEDIOS/status/1183823608952623105
;2019/10/13 21:43;84;133;"#ATENCIÓN ESTA NOCHE | Terminada la reunión " #DialogoXLaPaz", transmitiremos #PalabraSueltaxKolectiVOZ. Analizaremos al #EcuadorEnCrisis y además tendremos dos testimonios vivenciales de la brutal represión policial durante las jornadas del #ParoNacionalEcuador. #EcuadorSOSpic.twitter.com/pIDuJvVrAk";;;#ATENCI #DialogoXLaPaz #PalabraSueltaxKolectiVOZ #EcuadorEnCrisis #ParoNacionalEcuador #EcuadorSOSpic;"1183574115611021312";https://twitter.com/kolectiVOZ/status/1183574115611021312
;2019/10/13 20:11;47;111;"Aquellos que nos acusaron de vagos, zánganos, violentos, vándalos y demás denigrantes ESPERAMOS SUS DISCULPAS PUBLICAS! Somos gente preparada, inteligente, trabajadora y sobretodo de comunidad que lucha por el bienestar común! #SomosCONAIE #ElParoNoPara #ParoNacionalEcuador";;;#SomosCONAIE #ElParoNoPara #ParoNacionalEcuador;"1183550884921446400";https://twitter.com/KatikMacas/status/1183550884921446400
;2019/10/13 17:30;66;66;"#LoQueNoVeranEnLaPrensa #ParoNacionalEcuador Ya mismo salen los periodistas “libres e independientes” a decir que, “es marcha por La Paz”. https://twitter.com/ximealito/status/1183506547093180416 …";;;#LoQueNoVeranEnLaPrensa #ParoNacionalEcuador;"1183510235991945218";https://twitter.com/IsmaelUlloa11/status/1183510235991945218
;2019/10/13 17:25;207;176;"#Urgente #ATENCION 16h50 Se reactivan manifestaciones en Loja, se pide derogatoria de Decreto 883 #ParoNacionalEcuador #EcuadorEnResistencia #LoQueNoVeranEnLaPrensahttps://twitter.com/ximealito/status/1183506547093180416 …";;;#Urgente #ATENCION #ParoNacionalEcuador #EcuadorEnResistencia #LoQueNoVeranEnLaPrensahttps;"1183509091752271872";https://twitter.com/ecuainm_oficial/status/1183509091752271872
;2019/10/13 17:19;73;49;"#ULTIMOMOMENTO #Ecuador #EcuadorEnResistencia Reos se toman cárcel en el Cantón Cañar. Podemos decir que todo el mundo está sumado al #ParoNacionalEcuador VAMOS HACERLO VIRAL @AnonsWorldwide @YourMarkLubbers @RayJoha2 @FloryCantoX @Ruptlypic.twitter.com/8zQwRYOUPY";;@AnonsWorldwide @YourMarkLubbers @RayJoha2 @FloryCantoX @Ruptlypic;#ULTIMOMOMENTO #Ecuador #EcuadorEnResistencia #ParoNacionalEcuador;"1183507600878555141";https://twitter.com/ChalecosAmarill/status/1183507600878555141
;2019/10/13 17:15;106;96;"#Ahora | Cacerolazo en Loja Un grupo de ciudadanos recorren las calles de Loja, con cacerolas, en contra de las #MedidasEconómicas #ParoNacionalEcuador #SOSEcuadorpic.twitter.com/leQz9WZU2V";;;#Ahora #MedidasEcon #ParoNacionalEcuador #SOSEcuadorpic;"1183506547093180416";https://twitter.com/ximealito/status/1183506547093180416
;2019/10/13 17:14;228;238;"Pese al Estado de Excepción, pobladores en el sector de Puembo, oriente de Quito, bloquean y retienen a vehículos militares. #ParoNacionalEcuador pic.twitter.com/NuBZyw9xoi";;;#ParoNacionalEcuador;"1183506409687863299";https://twitter.com/relicheandres/status/1183506409687863299
;2019/10/13 16:57;312;242;"Anunciamos a la ciudadanía que el diálogo entre el gobierno y los pueblos indígenas no puede ser transmitido por órden de las FF.AA. Podremos obtener información en la rueda de prensa. Los mantendremos informados. #ParoNacionalEcuador #DialogarEsElCaminoEC #EcuadorEnResistenciapic.twitter.com/aDYWrON7Si";;;#ParoNacionalEcuador #DialogarEsElCaminoEC #EcuadorEnResistenciapic;"1183502092587147268";https://twitter.com/radiolacalle/status/1183502092587147268
;2019/10/13 16:17;65;62;"Asi luce la vía de ingreso hacia el sector de la Mitad del Mundo, al noroccidente de Quito. Cientos de pobladores mantienen bloqueados los acceso a la zona turística, donde está asentada la parroquia San Antonio de Pichincha. #ParoNacionalEcuador pic.twitter.com/NSFZ5877ka";;;#ParoNacionalEcuador;"1183491984041922560";https://twitter.com/relicheandres/status/1183491984041922560
;2019/10/13 15:08;92;83;"Es este momento, voluntarios médicos reportan nuevos actos de violencia en El Arbolito. #ParoNacionalEcuador pic.twitter.com/18SUHtteKS";;;#ParoNacionalEcuador;"1183474653588787200";https://twitter.com/LoloMino/status/1183474653588787200
;2019/10/13 14:20;1345;2099;"Hoy estuvimos más de 300 personas reunidas en #París para expresarle nuestra solidaridad al pueblo pacíficamente movilizado en #Ecuador y denunciar al mundo la injustificada violencia con que el gobierno de @Lenin Moreno ha respondido. #ParoNacionalEcuador ¡Estamos con ustedes! pic.twitter.com/xTagMHzmJB";;@Lenin;#Par #Ecuador #ParoNacionalEcuador;"1183462573246763011";https://twitter.com/AndresChiriEC/status/1183462573246763011
;2019/10/13 14:18;163;213;"#LoQueNoVeranEnLaPrensa #ParoNacionalEcuador Hoy, 3pm hora de Londres-Reino Unido: “Londres está contigo mi Ecuador del alma.” Vía Alegito Vito Pérez. pic.twitter.com/UNEQxmFoa9";;;#LoQueNoVeranEnLaPrensa #ParoNacionalEcuador;"1183461989143724034";https://twitter.com/IsmaelUlloa11/status/1183461989143724034
;2019/10/13 11:03;49;94;"Todo el apoyo a quienes protestan sin descanso en Ecuador contra la subida del CIENTO VEINTITRÉS POR CIENTO en el precio de los combustibles. ¡¡¡123%!!! #Quito #SOSEcuador #ParoNacionalEC #ParoNacionalEcuador #Pichinchapic.twitter.com/RayyvqvMAO";;;#Quito #SOSEcuador #ParoNacionalEC #ParoNacionalEcuador #Pichinchapic;"1183412845477797888";https://twitter.com/Juanmi_News/status/1183412845477797888
;2019/10/13 07:26;722;1141;"#USalesianaQuito | Fiesta popular, alegría y convicción. Estas son las características de los manifestantes del #ParoNacionalEcuador. pic.twitter.com/zUT2IhQ5Pd";;;#USalesianaQuito #ParoNacionalEcuador;"1183358386789859329";https://twitter.com/Voces_Ecu/status/1183358386789859329
;2019/10/12 23:02;84;117;""Mi solidaridad al pueblo ecuatoriano víctima del FMI. (…) Sigan peleando por el País. Lamentablemente se encontraron con un traidor que ha vendido la Patria.” dice el tuit, acompañado con los hashtags. #ElParoSigue #ParoNacionalEcuador. https://www.jornada.com.mx/ultimas/mundo/2019/10/07/jose-mujica-considera-a-lenin-moreno-como-un-201ctraidor201d-7779.html …";;;#ElParoSigue #ParoNacionalEcuador;"1183231451141169152";https://twitter.com/_FranRob/status/1183231451141169152
;2019/10/12 22:23;37;37;"[EN VIVO] 22:30Hrs. #Wambra presenta su informe del #ParoNacionalEcuador, síguelo a través de redes sociales y plataforma digital. Radio http://wambra.ec/radio  Facebook http://facebook.com/WambraEC/  Twitter https://twitter.com/wambraEc  Información, análisis, contexto.pic.twitter.com/i4Dt6OK6gP";;;#Wambra #ParoNacionalEcuador;"1183221737447665664";https://twitter.com/wambraEc/status/1183221737447665664
;2019/10/12 20:50;107;164;"¿Qué piden los vecinos al salir con sus cacerolas? PAZ Esto es muy emotivo. Hay familias enteras pidiendo que cese la violencia. #Cacerolazo #ParoNacionalEcuador pic.twitter.com/t1pEFOq7CV";;;#Cacerolazo #ParoNacionalEcuador;"1183198221583212544";https://twitter.com/vanesilva00/status/1183198221583212544
;2019/10/12 18:16;130;120;"Como se llama a estas declaraciones? PATRIÓTICAS O GENOCIDAS #ElParoSigue #EcuadorEnCrisis #ParoNacionalEcuador @CIDH @RELE_CIDH @OEA_oficial @Almagro_OEA2015 @ONU_es @ONUecuador @CorteIDH @FiscaliaEcuador @MashiRafael @AsambleaEcuador @CorteConstEcu @amnistiapic.twitter.com/X1N53zB9VL";;@CIDH @RELE_CIDH @OEA_oficial @Almagro_OEA2015 @ONU_es @ONUecuador @CorteIDH @FiscaliaEcuador @MashiRafael @AsambleaEcuador @CorteConstEcu @amnistiapic;#ElParoSigue #EcuadorEnCrisis #ParoNacionalEcuador;"1183159416335544320";https://twitter.com/wgomezr/status/1183159416335544320
;2019/10/12 15:41;255;319;"#ATENCIÓN | Protestantes atacan las instalaciones de @teleamazonasec . #ParoNacionalEcuador pic.twitter.com/DDw5lqG3Xp";;@teleamazonasec;#ATENCI #ParoNacionalEcuador;"1183120643006652416";https://twitter.com/pichinchauniver/status/1183120643006652416
;2019/10/14 08:24;29;35;"Miembros de la FF.AA están removiendo los vehículos que fueron afectados el 13/10/2019 en la Autopista General Rumiñahui en medio de las protestas. #ParoNacionalEcuador #EcuadorPaisDePaz #Quitopic.twitter.com/GYDQf7Vny7";;;#ParoNacionalEcuador #EcuadorPaisDePaz #Quitopic;"1183735269209657345";https://twitter.com/JohannaYautibug/status/1183735269209657345
;2019/10/14 06:30;20;34;"El poder del movimiento indígena es impresionante, escribe Rosa Cañete Alonso de @oxfam_es desde el #ParoNacionalEcuador "Es capaz de inclinar cambios políticos que desequilibren la balanza de las elites." Su nota; http://bit.ly/2MeRkFz  #EcuadorSeLevantapic.twitter.com/dMkzyMMDr8";;@oxfam_es;#ParoNacionalEcuador #EcuadorSeLevantapic;"1183706516596985856";https://twitter.com/revistaanfibia/status/1183706516596985856
;2019/10/13 23:44;25;19;"Moreno nos quiere ver la cara. #URGENTE #ÚLTIMOMINUTO #EcuadorEnResistencia #EcuadorSOS #ParoNacionalEcuador #DebatePresidencial #DialogoXLaPaz #derogatoria833pic.twitter.com/Dmv82zFExB";;;#URGENTE # #EcuadorEnResistencia #EcuadorSOS #ParoNacionalEcuador #DebatePresidencial #DialogoXLaPaz #derogatoria833pic;"1183604525002887168";https://twitter.com/AdriRiveraPena/status/1183604525002887168
;2019/10/13 21:53;37;47;"#ATENCIÓN | Indígenas triunfan en el #DialogoXLaPaz Después de varias horas de deliberación entre el sector indígena y el Gobierno, el Presidente Lenin Moreno, retrocede en las medidas económicas y deroga el #Decreto883 anuncian que levantan el #ParoNacionalEcuador. #EcuadorSOSpic.twitter.com/xIi1H7xlGI";;;#ATENCI #DialogoXLaPaz #Decreto883 #ParoNacionalEcuador #EcuadorSOSpic;"1183576448193499137";https://twitter.com/ximealito/status/1183576448193499137
;2019/10/13 20:39;23;19;"#DialogoXLaPaz donde esta la ministra asesina donde esta el ministro asesino de defensa donde esta el vicepresidente traidor a la patria, solo este payaso y el resto del circo....????? SRS INDIGENAS UD SON PUEBLO CARAJO Y MAS PREPARADOS QUE ESTOS PAYASOS #ParoNacionalEcuador pic.twitter.com/dJjRU0KcBK";;;#DialogoXLaPaz #ParoNacionalEcuador;"1183557834019131396";https://twitter.com/santy2k/status/1183557834019131396
;2019/10/13 20:37;30;46;"Les llamaron “indios ignorantes” y demostraron ser más profesionales que el propio presidente y su cartera. En cambio Moreno con su trauma, aún no puede olvidar a @MashiRafael #ParoNacionalEcuador #DiálogoPorLaPaz #Derogatoria883pic.twitter.com/0XtYslX57M";;@MashiRafael;#ParoNacionalEcuador #Di #Derogatoria883pic;"1183557339066048512";https://twitter.com/DavidAndres27/status/1183557339066048512
;2019/10/13 18:07;17;17;"ATENCIÓN: Jaime Vargas, presidente de la CONAIE. señala su indignación por lo que ha pasado y señala que el presidente no tiene un equipo de ministros que construya un Estado Plurinacional. #ParoNacional #ParoNacionalEcuador";;;#ParoNacional #ParoNacionalEcuador;"1183519782588555264";https://twitter.com/corapesatelital/status/1183519782588555264
;2019/10/13 17:48;8;30;"El paro nacional a provocado en mi ansiedad, angustia y desesperación. Que se ve afectado en mi parte emocional y física. Me siento agotada, desesperada, asustada. Tengan la amabilidad de parar esto por favorcito. #ParoNacionalEcuador";;;#ParoNacionalEcuador;"1183514818038452224";https://twitter.com/WaBbYmE/status/1183514818038452224
;2019/10/13 17:11;16;24;"#ATENCIÓN #Loja #Cacerolazo q inicio en el barrio Tebaida sur de #Loja se dirige a la plaza de San Sebastián #ParoNacionalEcuador #ParoNacionalpic.twitter.com/Egb9QkmnnK";;;#ATENCI #Loja #Cacerolazo #Loja #ParoNacionalEcuador #ParoNacionalpic;"1183505611989889024";https://twitter.com/plustv25/status/1183505611989889024
;2019/10/13 15:28;37;38;"#EcuadorSOS #ParoNacionalEcuador Imágenes muestran una fuerte represión por militares @FFAAECUADOR contra manifestaciones que se registran al sur de #Quito.pic.twitter.com/fvz51oekHx";;@FFAAECUADOR;#EcuadorSOS #ParoNacionalEcuador #Quito;"1183479546437341184";https://twitter.com/enlace_ecuador/status/1183479546437341184
;2019/10/13 15:02;53;32;"Empezó otra vez los enfrentamientos #ParoNacional #ParoNacionalEcuador #ParoNacionaleEC #EcuadorEnResistenciahttps://www.pscp.tv/w/cHN5wXR3LTExNTI0OTQ0MXwxZ3F4dmdNWmR3aktC_rfRtAa5FhCLIFhF-7s9DzUqV0F5ZeSsafWckitQ3KQ=?t=53m2s …";;;#ParoNacional #ParoNacionalEcuador #ParoNacionaleEC #EcuadorEnResistenciahttps;"1183473007622348801";https://twitter.com/otzo_infinity/status/1183473007622348801
;2019/10/13 14:32;33;26;"Así se oyen las bombas en El Arbolito en las vísperas del diálogo con Moreno. #EcuadorEnCrisis #EcuadorEnResistencia #ParoNacionaleEC #ParoNacionalEcuador pic.twitter.com/b5UEhUJkHV";;;#EcuadorEnCrisis #EcuadorEnResistencia #ParoNacionaleEC #ParoNacionalEcuador;"1183465667024044034";https://twitter.com/BetoSebas7/status/1183465667024044034
;2019/10/13 10:19;67;59;"Esta es la gente que luego sale a las marchas por la paz. Violenta, racista y envalentonada. Un asco, una vergüenza. #ParoNacionalEcuador https://twitter.com/lacasadlpapelec/status/1183296457719238658 …";;;#ParoNacionalEcuador;"1183401895236423680";https://twitter.com/MaiadelC/status/1183401895236423680
;2019/10/13 04:26;28;23;"[Ecuador] Tras las medidas econónicas del actual gobierno, el pueblo con el apoyo de los indigenas se lanza la calle. Llevan de huelga desde el dia 2 de octubre Nos llegan estos videos.... Están matando a la gente. Compartid! #ParoNacionalEcuador pic.twitter.com/OvftHSbo0m";;;#ParoNacionalEcuador;"1183312940264497152";https://twitter.com/pR087/status/1183312940264497152
;2019/10/12 22:45;39;26;"#Importante Conoce qué implica el #ToqueDeQueda y cuáles son tus derechos #ParoNacionalEcuador @mariapaularomo @HaranValer @Lenin @SurkunaEc @susanamorgpic.twitter.com/K9aEIlcY0H";;@mariapaularomo @HaranValer @Lenin @SurkunaEc @susanamorgpic;#Importante #ToqueDeQueda #ParoNacionalEcuador;"1183227171701215232";https://twitter.com/inredh1/status/1183227171701215232
;2019/10/12 22:42;80;87;"[EN VIVO] informe del #ParoNacionalEcuador, síguelo a través de redes sociales y plataforma digital. https://www.pscp.tv/w/cHKUijExMzE4NDM2fDFZcUpEblZtQlZ2S1bmKQzRhCZjyUtbzpinjGdbbsKr5iybMNO6l3YQYIMHVg== …";;;#ParoNacionalEcuador;"1183226360711376897";https://twitter.com/wambraEc/status/1183226360711376897
;2019/10/12 18:48;26;42;"Abrazo, hermanos. #ParoNacionalEcuador #EcuadorPaísDePaz #EcuadorEnLuto #FuerzaEcuador";;;#ParoNacionalEcuador #EcuadorPa #EcuadorEnLuto #FuerzaEcuador;"1183167554677805056";https://twitter.com/radiolacalle/status/1183167554677805056
;2019/10/12 18:34;21;20;"Desde Guayaquil "Quito aguanta el pueblo se levanta" #ParoNacionalEcuador #MasacreEnQuitohttps://twitter.com/consuemary/status/1183152522816565248 …";;;#ParoNacionalEcuador #MasacreEnQuitohttps;"1183163990270271488";https://twitter.com/MaiadelC/status/1183163990270271488
;2019/10/12 17:51;47;61;"¿Un toque de queda total indefinido en toda la ciudad capital, sirve como grave conmoción interna? , ¿o no todavía? Es para un deber #ParoNacional #ParoNacionalEcuador #EcuadorEnCrisis";;;#ParoNacional #ParoNacionalEcuador #EcuadorEnCrisis;"1183153333646835716";https://twitter.com/sucocastillo/status/1183153333646835716
;2019/10/12 17:31;17;17;"#URGENTE Leonidas Iza, presidente del Movimiento Indígena de Cotopaxi, el diálogo será con movilización nacional y exigen que el debate sea público, con la presencia de organismos neutrales y que sea transmitido en vivo. #ParoNacionalEcuador #MovilizaciónIndígena #ToqueDeQueda";;;#URGENTE #ParoNacionalEcuador #Movilizaci #ToqueDeQueda;"1183148155690463234";https://twitter.com/alerprensa/status/1183148155690463234
;2019/10/12 17:05;934;1004;"Le hago un llamado a @Lenin para que renuncie y así pare el genocidio #ParoNacionalEcuador pic.twitter.com/zhhvm6VL7A";;@Lenin;#ParoNacionalEcuador;"1183141617278111744";https://twitter.com/pierrealee/status/1183141617278111744
;2019/10/12 15:53;74;67;"Guayaquil se moviliza #ParoNacionalEcuador #URGENTE #FueraLeninMorenopic.twitter.com/LgUHqV4Sol";;;#ParoNacionalEcuador #URGENTE #FueraLeninMorenopic;"1183123542369587206";https://twitter.com/luis10m/status/1183123542369587206
;2019/10/12 15:05;72;70;"Un Moreno descompuesto, agitado, enervado y enclaustrado lanza desde su búnker, la orden para asesinar al pueblo. No hay garantías democráticas, no hay estado de derecho, no hay gobierno. #ParoNacionalEcuador";;;#ParoNacionalEcuador;"1183111370151088128";https://twitter.com/mateoizquierd0/status/1183111370151088128
;2019/10/12 14:55;28;33;"Catálisis Revista Digital es un medio de divulgación científica. Sin embargo, como medio de comunicación, no podemos dejar de pronunciarnos ante la situación actual del país #EcuadorPaisDePaz #ParoNacionalEcuador pic.twitter.com/kqpVdJcPdV";;;#EcuadorPaisDePaz #ParoNacionalEcuador;"1183108834119815169";https://twitter.com/CatalisisEc/status/1183108834119815169
;2019/10/12 14:50;99;132;"#ATENCIÓN | La @EmAseoQuito informa que camiones recolectores de su flota han sido retenidos por protestantes para movilizarse y cerrar vías. #ParoNacionalEcuador pic.twitter.com/FIc9nDAS0D";;@EmAseoQuito;#ATENCI #ParoNacionalEcuador;"1183107811007442951";https://twitter.com/pichinchauniver/status/1183107811007442951
;2019/10/12 14:40;1110;1206;"Esto es el triple de la marcha de #Nebot y ninguno es pelucon o funcionario público pasando lista. Los medios no dicen nada de esto. #FueraLeninFuera #ParoNacionalEcuador pic.twitter.com/rLCd39IUWp";;;#Nebot #FueraLeninFuera #ParoNacionalEcuador;"1183105183712239616";https://twitter.com/LEXKANDER/status/1183105183712239616
;2019/10/12 14:08;1345;1711;""Y va a caer, y va a caer, el asesino va a caer" Imágenes desde el sur de Quito. Cada vez más gente se une a las movilizaciones. #ElParoNoPara, los ciudadanos indígenas no están solos y Quito va más allá de la tribuna de los Shyris. #ParoNacionalEcuador pic.twitter.com/CxpWcjcXVq";;;#ElParoNoPara #ParoNacionalEcuador;"1183097060708491264";https://twitter.com/MaiadelC/status/1183097060708491264
;2019/10/12 13:58;120;132;"#ATENCIÓN | Se registran cierres en la @AutopistaGR en este décimo día de #ParoNacionalEcuador pic.twitter.com/YD2LE1UWRb";;@AutopistaGR;#ATENCI #ParoNacionalEcuador;"1183094527004987392";https://twitter.com/pichinchauniver/status/1183094527004987392
;2019/10/12 13:09;79;65;"Con carteles, banderas y cacerolas la marcha avanza por la Av. 6 de Diciembre. Piden la derrogación del Decreto 883 y la salida del FMI #ParoNacionalEcuador pic.twitter.com/0BiVbpbICE";;;#ParoNacionalEcuador;"1183082236100390912";https://twitter.com/inredh1/status/1183082236100390912
;2019/10/12 12:07;295;306;"[AHORA] Continúa movilización de Mujeres de los Pueblos por el norte de #Quito, estos son sus pedidos. - No medidas del FMI en el país. - No al Decreto 883. - No más muertes de manifestantes. #ParoNacionalEcuador pic.twitter.com/1THhC7nv0v";;;#Quito #ParoNacionalEcuador;"1183066705494450178";https://twitter.com/wambraEc/status/1183066705494450178
;2019/10/12 10:44;544;659;"[AHORA]Mujeres de los pueblos, encabezadas por @MujeresCONAIE, colectivas feministas, salen del Parque el Arbolito en una marcha pacífica de mujeres hacia el norte de #Quito Respaldan el #ParoNacionalEcuador y exigen "alto al paquetazo de Lenin Moreno y el FMI" pic.twitter.com/6fUYSzPwJf";;@MujeresCONAIE;#Quito #ParoNacionalEcuador;"1183045727519461376";https://twitter.com/wambraEc/status/1183045727519461376
;2019/10/12 10:37;83;73;"#ÚLTIMAHORA en medio de cánticos, mujeres #indígenas y varios colectivos inician su movilización #ParoNacionalEcuador https://twitter.com/EspaciadoraBar/status/1183041154574639106 …";;;# #ind #ParoNacionalEcuador;"1183043954767474689";https://twitter.com/ecuainm_oficial/status/1183043954767474689
;2019/10/12 00:22;84;109;"Las generaciones que están viviendo el #ParoNacionalEcuador y la #CrisisEnEcuador pusieron a prueba su empatía, solidaridad y organización en el terremoto de 2016. Nadie en el gabinete de . @Lenin lo entiendehttps://twitter.com/richardpr8/status/1182766494289190912 …";;@Lenin;#ParoNacionalEcuador #CrisisEnEcuador;"1182889280676532225";https://twitter.com/DeMenteUIO/status/1182889280676532225
;2019/10/11 22:10;135;74;"#MasacreEnQuito @ActualidadRT @pichinchauniver @teleSURtv @CNNEE @PoliciaEcuador #MuerteCruzada #ParoNacionalEcuador Dios ayuda nos están masacrando. #SOSEcuadorpic.twitter.com/osVGbgoem4";;@ActualidadRT @pichinchauniver @teleSURtv @CNNEE @PoliciaEcuador;#MasacreEnQuito #MuerteCruzada #ParoNacionalEcuador #SOSEcuadorpic;"1182856146480226304";https://twitter.com/db1269e8ba8b404/status/1182856146480226304
;2019/10/11 21:41;52;39;"Ecuador esta viviendo momentos difíciles que no se los había vivido en años, la represión y agresión entre hermanos está llegando a límites donde incluso la comunidad internacional está pidiendo que se pare, pero el gobierno no quiere escuchar al pueblo #ParoNacionalEcuador pic.twitter.com/sVqDfWJzZE";;;#ParoNacionalEcuador;"1182848746763227136";https://twitter.com/RCMEsmeraldas/status/1182848746763227136
;2019/10/11 19:42;33;25;"ALERTA DE FALSOS POSITIVOS |La información difundida por la Ministra del Interior en sus redes sociales, sobre las 19 personas detenidas irregularmente el día de ayer, ha sido contradicha con lo resuelto por la Unidad Judicial de Flagrancia #ParoNacionalEcuador infórmate pic.twitter.com/GcWicILBjl";;;#ParoNacionalEcuador;"1182818682310926337";https://twitter.com/SurkunaEc/status/1182818682310926337
;2019/10/11 16:05;89;78;"#URGENTE #ActualidadEnCrisis #Ahoraaa En estos momentos, los #Colectivos se concentran a las afueras de la #AsambleaNacional del Ecuador. Exigen poder celebrar una #AsambleaPopular en las instalaciones legislativas. #ParoNacionalEC #ParoNacionalEcuador #ResistenciaPopularpic.twitter.com/04m9GKMxb1";;;#URGENTE #ActualidadEnCrisis #Ahoraaa #Colectivos #AsambleaNacional #AsambleaPopular #ParoNacionalEC #ParoNacionalEcuador #ResistenciaPopularpic;"1182764244829212674";https://twitter.com/revistacrisisec/status/1182764244829212674
;2019/10/11 13:00;306;354;"Llega la caballería de amarillo y la gente sigue haciendo llegar sus donaciones #ElParoNoPara #ParoNacionalEcuador pic.twitter.com/cRk1UTcreK";;;#ElParoNoPara #ParoNacionalEcuador;"1182717539681538051";https://twitter.com/MaiadelC/status/1182717539681538051
;2019/10/10 20:29;106;70;"Esto sucedió esta tarde en #Atuntaqui en la provincia de Imbabura. #ParoNacionalEcuador video de @portadaecpic.twitter.com/Id1J4Fv8ZJ";;@portadaecpic;#Atuntaqui #ParoNacionalEcuador;"1182468219782729728";https://twitter.com/radiolacalle/status/1182468219782729728
;2019/10/10 18:43;91;126;"#LoQueNoVeranEnLaPrensa ¡Las Mujeres valientes del PODEROSO Pueblo Indígena! #ParoNacionalEcuador pic.twitter.com/yLQx82iLrx";;;#LoQueNoVeranEnLaPrensa #ParoNacionalEcuador;"1182441524841328640";https://twitter.com/IsmaelUlloa11/status/1182441524841328640
;2019/10/10 18:14;98;120;"Las mujeres lideran la marcha pacífica hacia la Av. 10 de Agosto. Anuncian que la persona que genere inconvenientes será separado de la marcha y se le administrará justicia indígena. #ParoNacionalEcuador pic.twitter.com/QusmwM2WOy";;;#ParoNacionalEcuador;"1182434293840261120";https://twitter.com/inredh1/status/1182434293840261120
